IDENT;HPM_VAL;HPS_VAL;MJO_VAL;HPM_%;HPS_%;MJO_%;PL_VAL;PL_%;VIT_VAL;VIT_EVO;COMMENT;NOM_VOIE;SENS_CIR;V85_VL;V85_PL
Z19DE;414.0;365.0;4432.0;-3.0;-5.0;-5.0;110.0;-2.0;42.0;0.0;;Talence 177 chemin de Leysotte;Sens Entrant;;
Z20AS;500.0;629.0;7505.0;;;;;;;;;Bordeaux 248 avenue Tassigny;Sens Sortant;;
Z20BE;633.0;560.0;6940.0;7.000000000000001;5.0;4.0;179.0;-2.0;32.75;-0.02;;Bordeaux 193 rue Pasteur;Sens Entrant;;
Z20BS;482.0;655.0;6770.0;-7.000000000000001;-7.000000000000001;-3.0;214.0;5.0;29.28;-0.12;;Bordeaux 193 rue Pasteur;Sens Sortant;;
Z21CE;467.0;395.0;5224.0;-1.0;0.0;0.0;118.0;7.000000000000001;26.875;-0.02;;Le Bouscat 58 avenue de Tivoli;Sens Entrant;;
Z21CS;363.0;484.0;4919.0;8.0;12.0;0.0;154.0;42.0;33.8;0.05;;Le Bouscat 58 avenue de Tivoli;Sens Sortant;;
Z21DS;548.0;472.0;5052.0;5.0;-2.0;1.0;145.0;-10.0;29.8696;-0.08;;Le Bouscat av. Victor Hugo;Sens Sortant;;
Z22CE;1264.0;1075.0;15845.0;6.0;6.0;1.0;586.0;4.0;53.1333;0.01;;Lormont av. Kennedy Amitié;Sens Entrant;;
Z23AE;603.0;623.0;6831.0;16.0;7.000000000000001;6.0;188.0;-4.0;30.2564;0.01;;Eysines 126 av. du Taillan;Sens Entrant;;
Z23AS;529.0;558.0;6466.0;6.0;4.0;3.0;172.0;-8.0;36.2917;0.01;;Eysines 126 av. du Taillan;Sens Sortant;;
Z23BE;408.0;460.0;6248.0;0.0;1.0;3.0;466.0;3.0;31.2857;0.01;;Bruges av. de Gaulle Fleuranceau Rocade;Sens Entrant;;
Z23BS;774.0;676.0;7403.0;16.0;8.0;3.0;370.0;8.0;34.2571;-0.06;;Bruges av. de Gaulle Fleuranceau Rocade;Sens Sortant;;
Z23DS;542.0;440.0;5314.0;44.0;4.0;10.0;255.0;8.0;44.24;-0.05;;Bruges rue de Fieuzal;Sens Sortant;;
Z25AE;603.0;549.0;8361.0;-1.0;-18.0;-4.0;273.0;-2.0;37.475;-0.02;;Bruges all‚es de Boutaut;Sens Entrant;;
Z26AE;817.0;751.0;9573.0;5.0;6.0;1.0;401.0;-10.0;34.1364;0.0;;Begles rte de Courréjean;Sens Entrant;;
Z26BE;339.0;247.0;3371.0;37.0;5.0;12.0;141.0;35.0;;;;Begles : 98 rue Alexis Capelle;Sens Entrant;;
Z27AE;668.0;667.0;7131.0;-3.0;2.0;-2.0;282.0;2.0;40.5333;-0.02;;Pessac avenue Pasteur niveau rocade;Sens Entrant;;
Z27AS;;;;;;;;;;;;Pessac avenue Pasteur niveau rocade;Sens Sortant;;
Z29AE;721.0;361.0;4560.0;20.0;8.0;4.0;83.0;14.000000000000002;54.2571;-0.01;;Artigues bld de Feydeau;Sens Entrant;;
Z29CS;835.0;1453.0;13017.0;-1.0;-1.0;1.0;369.0;8.0;35.7333;-0.07;;Cenon Bld de l'Entre-deux-Mers;Sens Sortant;;
Z29DE;931.0;688.0;9677.0;0.0;6.0;2.0;341.0;-2.0;30.9667;-0.04;;Cenon av. Jean Zay / bretelle rocade;Sens Entrant;;
Z30BE;448.0;696.0;7684.0;-1.0;7.000000000000001;0.0;237.0;-3.0;41.2;0.06;;Mérignac av. de la Marne;Sens Entrant;;
Z30DSN;603.0;511.0;6702.0;3.0;-6.0;-1.0;166.0;5.0;37.0833;-0.02;;Mérignac 66 av.Pierre Mendès France;Sens Pessac vers Mérignac;;
Z30FNS;494.0;780.0;7945.0;3.0;4.0;3.0;559.0;0.0;57.4;-0.06;;Mérignac Roland GARROS;Nord > Sud;;
Z32AE;703.0;677.0;7909.0;;;;410.0;0.0;40.2;-0.16;;Floirac 35 avenue Gaston Cabannes;Sens Entrant;;
Z1CT11;868.0;721.0;10012.0;10.0;7.000000000000001;4.0;;;;;;Bordeaux Quai Chartrons après  Latour;Sud > Nord;;
Z1CT13;1851.0;1456.0;21932.0;0.0;4.0;3.0;;;;;;Bordeaux Quai Grave après Allamandier;Sud > Nord;;
Z2CT3;537.0;579.0;9424.0;3.0;10.0;16.0;;;;;;Bordeaux Crs V Hugo Bir Hakeim/Rousselle;Sens Entrant;;
Z2CT6;125.0;138.0;2011.0;-15.0;-13.0;-14.000000000000002;;;;;;Bordeaux Rue PL Lande sortie Ste Eulalie;Sens Entrant;;
Z2CT12;309.0;273.0;4186.0;6.0;7.000000000000001;7.000000000000001;;;;;;Bordeaux Pl République vers Albret;Sens Entrant;;
Z2CT13;352.0;428.0;5888.0;-2.0;-4.0;-2.0;;;;;;Bordeaux Pl République vers Cursol;Sens Sortant;;
Z3CT1;121.0;119.0;1583.0;-28.000000000000004;-38.0;-40.0;;;;;;Bordeaux Rue de Pessac après A. Larrieu;Sens Entrant;;
Z3CT2;510.0;424.0;6812.0;3.0;-1.0;-1.0;;;;;;Bordeaux Briand Albret après J. Burguet;Sud > Nord;;
Z3CT3;59.0;105.0;1537.0;-5.0;-24.0;-4.0;;;;;;Bordeaux Cours Pasteur vers Victoire;Nord > Sud;;
Z3CT14;303.0;530.0;4443.0;1.0;-1.0;-2.0;;;;;;Bordeaux Rue Lamourous avant St. Genès.;Sens Sortant;;
Z3CT16;266.0;266.0;4691.0;-11.0;-4.0;-9.0;;;;;;Bordeaux Cours de la Marne après Meunier;Sens gare vers Victoire;;
Z4CT1;743.0;673.0;10297.0;-10.0;-4.0;-6.0;;;;;;Bordeaux Crs de Verdun angle d'Aviau;Nord > Sud;;
Z4CT2;467.0;417.0;8021.0;1.0;7.000000000000001;3.0;;;;;;Bordeaux Allées de Tourny;place de la Comédie => place Tourny;;
Z4CT3;617.0;549.0;9697.0;-12.0;-15.0;-12.0;;;;;;Bordeaux Crs Clémenceau après Monbadon;Nord > Sud;;
Z4CT9;371.0;326.0;7257.0;-11.0;-9.0;0.0;;;;;;Bordeaux 20 Rue Judaique;Sens Sortant;;
Z4CT11;667.0;600.0;8668.0;-2.0;3.0;1.0;;;;;;Bordeaux Rue Capdeville place du Prado;Sens Entrant;;
Z4CT13;440.0;449.0;6259.0;4.0;4.0;2.0;;;;;;Bordeaux : Bonnac entrant après Sourdis;Centre Ville Entrant;;
Z4CT14;338.0;335.0;5038.0;-17.0;-20.0;-19.0;;;;;;Bordeaux Cours de Verdun avant Gourgues;Sud > Nord;;
Z4CT19;277.0;242.0;3835.0;-13.0;-23.0;-23.0;;;;;;Bordeaux Rue N.-Pénard après Michelet;Nord > Sud;;
Z4CT20;207.0;221.0;3148.0;0.0;4.0;3.0;;;;;;Bordeaux Allées de Bristol;Bristol > Hémicycle;;
Z4CT21;298.0;324.0;4711.0;-6.0;-7.000000000000001;-5.0;;;;;;Bordeaux Rue Esprit des Lois;Vers les Quais;;
Z5CT12;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Cours de la Marne après Malbec;Nord > Sud;;
Z5CT19;1038.0;797.0;12327.0;0.0;0.0;0.0;;;;;;0;0;;
Z5CT22;1752.0;1472.0;21741.0;0.0;5.0;3.0;;;;;;Bordeaux Quai Ste Croix;Quais  Sud > Nord;;
Z6CT5;546.0;609.0;8145.0;-10.0;-7.000000000000001;-10.0;;;;;;Bordeaux Rue Judaique après Chevalier;Sens Sortant;;
Z6CT10;892.0;825.0;11311.0;0.0;-2.0;-2.0;;;;;;Mérignac : Avenue d'Arès après Mondésir;Sens Entrant;;
Z6CT17;98.0;248.0;2345.0;-7.000000000000001;-2.0;-7.000000000000001;;;;;;Bordeaux Rue Nauville avant Judaique;Sud > Nord;;
Z6CT18;288.0;234.0;3284.0;0.0;0.0;2.0;;;;;;Bordeaux Rue Bernard Adour après Liberté;Sens Entrant;;
Z6CT19;968.0;1004.0;12731.0;-8.0;-4.0;-4.0;;;;;;Bordeaux Av. République après Bel Air;Sens Sortant;;
Z7CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Mérignac Av. Yser après Beaumarchais;Sens Entrant;;
Z7CT12;689.0;541.0;7430.0;-4.0;-5.0;-3.0;;;;;;Mérignac Mendès-France après Verdun;Mérignac => Pessac         Nord > Sud;;
Z7CT13;184.0;122.0;1973.0;0.0;-8.0;2.0;;;;;;Mérignac Tassigny après Aimé Césaire;sens sortant;;
Z7CT17;184.0;389.0;4143.0;-1.0;-8.0;-5.0;;;;;;Mérignac Av. Libération après de Gaulle;Sud > Nord;;
Z8CT1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Pont de Pierre après Stalingrad;Sens Entrant;;
Z8CT4;346.0;294.0;4544.0;-1.0;1.0;-3.0;;;;;;Bordeaux Av. Thiers après Galin;Sens Entrant;;
Z8CT11;1106.0;1179.0;13922.0;2.0;0.0;2.0;;;;;;Bordeaux Blvd J. Curie après St Emilion;Sens Entrant;;
Z8CT12;160.0;268.0;3067.0;-6.0;2.0;-1.0;;;;;;Bordeaux Av. Thiers après Bouthier;Sens Sortant;;
Z8CT15;362.0;667.0;6167.0;-5.0;-2.0;2.0;;;;;;Bordeaux rue Sem;Nord > Sud;;
Z8CT18;371.0;337.0;3915.0;11.0;3.0;3.0;;;;;;Bordeaux bretelle Pont St Emilion;Sens Entrant;;
Z9CT11;729.0;715.0;10634.0;-2.0;-3.0;-2.0;;;;;;Bordeaux Blvd G. Pompidou après Doumerc;Sens Sortant;;
Z9CT14;473.0;471.0;6930.0;-3.0;-9.0;-4.0;;;;;;Mérignac Av. de Peychotte avant Riaud;Sens Entrant;;
Z9CT18;714.0;746.0;10062.0;13.0;13.0;12.0;;;;;;Bordeaux Blvd G Pompidou après Despagnet;Sens Entrant;;
Z9CT19;814.0;626.0;10674.0;-7.000000000000001;-2.0;-1.0;;;;;;Bordeaux Rue de Canolle devant Descartes;Sens Sortant;;
Z10CT1;850.0;931.0;12252.0;-6.0;-6.0;-7.000000000000001;;;;;;BordeauxBlvd Leclerc après Thomas;Boulevards Nord > Sud;;
Z10CT2;891.0;1058.0;13867.0;-10.0;-10.0;-10.0;;;;;;Bordeaux Blvd George V après Saignat;Boulevards Nord > Sud;;
Z10CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Rue F de Sourdis après Mouneyra;Sourdis N/S;;
Z10CT6;340.0;333.0;4527.0;-19.0;-14.000000000000002;-9.0;;;;;;Bordeaux Rue de Pessac après Audeguil;Sens Sortant;;
Z10CT7;695.0;562.0;7382.0;-2.0;-2.0;-2.0;;;;;;Talence 35 Cours Galliéni;Sens Sortant;;
Z10CT9;776.0;836.0;8758.0;-5.0;-10.0;-10.0;;;;;;Bordeaux Cours Galliéni après Médoquine;Sens Entrant;;
Z10CT15;383.0;427.0;5514.0;-16.0;-4.0;-15.0;;;;;;Talence Cours Galliéni après XIV Juillet;Sens Entrant;;
Z10CT16;745.0;797.0;8635.0;-3.0;0.0;-2.0;;;;;;Bordeaux Cours Galliéni après Quintin;Sens Sortant;;
Z10CT21;599.0;638.0;10050.0;-1.0;-2.0;4.0;;;;;;Bordeaux Tauzin après Haut Brion;Sens Entrant;;
Z10CT23;606.0;659.0;9739.0;-2.0;-3.0;3.0;;;;;;Bordeaux Tauzin avant rue Haut Brion;Sens Sortant;;
Z11CT7;376.0;345.0;4396.0;-23.0;-21.0;-18.0;;;;;;Bordeaux Rue St Genès après Ségur;Sens Sortant;;
Z11CT8;238.0;263.0;3133.0;0.0;-1.0;-3.0;;;;;;Talence Cours Gambetta avant Combes;Sens Sortant;;
Z11CT9;817.0;1005.0;13712.0;0.0;0.0;0.0;;;;;;0;0;;
Z11CT10;1224.0;1495.0;17895.0;-1.0;1.0;1.0;;;;;;Bordeaux Blvd Roosevelt après rue Hoche;Nord > Sud;;
Z11CT12;1129.0;984.0;14181.0;1.0;1.0;0.0;;;;;;Bordeaux Blvd Roosevelt avant Jaurès;Sud > Nord;;
Z11CT15;395.0;354.0;4628.0;10.0;7.000000000000001;5.0;;;;;;Talence Cours Gambetta après Pt SNCF;Sens Sortant;;
Z12CT4;825.0;826.0;11083.0;1.0;0.0;2.0;;;;;;Bordeaux Rte Toulouse après Suzon;Sens Sortant;;
Z12CT5;490.0;499.0;7997.0;-7.000000000000001;-3.0;-4.0;;;;;;Bordeaux Rte Toulouse avant Suzon;Sens Entrant;;
Z12CT6;634.0;572.0;9779.0;-1.0;2.0;0.0;;;;;;Bordeaux Rte Toulouse après Suzon;Sens Entrant;;
Z12CT8;202.0;225.0;2787.0;-32.0;-23.0;-26.0;;;;;;Bordeaux Crs de la Somme après Monsarrat;Sens Entrant;;
Z12CT9;759.0;882.0;11155.0;-6.0;-6.0;-5.0;;;;;;Bordeaux Blvd Roosevelt avant Toulouse;Nord > Sud;;
Z12CT16;426.0;332.0;4231.0;-25.0;-30.0;-26.0;;;;;;Bordeaux Rue de BŠgles après Vaucouleur;Sens Entrant;;
Z13CT2;1024.0;1090.0;17298.0;13.0;9.0;7.000000000000001;;;;;;Bordeaux Blvd Pierre 1er après Tivoli;Nord > Sud;;
Z13CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Blvd Wilson après Carnot;Sud > Nord;;
Z13CT7;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z13CT10;578.0;458.0;6348.0;-4.0;-4.0;-4.0;;;;;;Bordeaux Rue Carnot sens entrant;Sens Entrant;;
Z13CT11;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Cours Nouhaux après rue Haillan;Sens Sortant;;
Z13CT14;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z13CT15;329.0;385.0;4342.0;0.0;0.0;0.0;;;;;;0;0;;
Z13CT16;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Croix Blanche après Jean Soula;Sens Entrant;;
Z13CT20;380.0;528.0;5909.0;2.0;1.0;3.0;;;;;;Bordeaux Av. d'Eysines avant F. Faure;Sens Sortant;;
Z14CT1;1071.0;844.0;15021.0;-2.0;0.0;4.0;;;;;;Bordeaux Blvd Godard avant Trébod;Sud > Nord;;
Z14CT3;1045.0;1268.0;14396.0;-2.0;2.0;-2.0;;;;;;Bordeaux Pont Chaban Delmas;Sens Sortant;;
Z14CT16;404.0;380.0;6180.0;-12.0;-7.000000000000001;-5.0;;;;;;Bordeaux Quai de Bacalan après L. Faure;Nord > Sud;;
Z14CT17;859.0;782.0;11120.0;6.0;11.0;8.0;;;;;;Bordeaux Rue L. Faure;Sens Sortant;;
Z14CT18;349.0;295.0;3955.0;-5.0;1.0;1.0;;;;;;Bordeaux Quai de Bacalan après L. Faure;Sud > Nord;;
Z14CT19;586.0;654.0;7844.0;-2.0;1.0;-3.0;;;;;;Bordeaux Cours Balguerie Stuttenberg;Sens Sortant;;
Z15CT3;449.0;467.0;7145.0;-9.0;-4.0;-5.0;;;;;;Bordeaux Cours Portal avant Doumer;Nord > Sud;;
Z15CT4;416.0;422.0;6578.0;-11.0;-6.0;-6.0;;;;;;Bordeaux Cours de Verdun après Doumer;Nord > Sud;;
Z15CT9;275.0;292.0;3549.0;-1.0;3.0;0.0;;;;;;Bordeaux Rue Godard après Lagrange;de Lagrange  > Counord;;
Z15CT10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux 28 rue Course avant Doumer;de Jardin Public  > Pl P Doumer;;
Z15CT14;216.0;187.0;2785.0;-1.0;1.0;1.0;;;;;;Bordeaux Martinique vers quais;Centre Ville Sortant;;
Z15CT15;311.0;246.0;3770.0;-3.0;-6.0;-2.0;;;;;;Bordeaux Rue d'Aviau avant Ducau;Sens Entrant;;
Z15CT17;354.0;384.0;4357.0;-3.0;-3.0;-2.0;;;;;;Bordeaux Rue Mandron après rue Godard;Sens Sortant;;
Z16CT13;318.0;327.0;3572.0;1.0;3.0;-1.0;;;;;;Pessac Rue Cohé Centre après Pénard;Nord > Sud;;
Z17CT3;1058.0;1162.0;13526.0;4.0;2.0;0.0;;;;;;Talence Libération avant av.Marly;Sens Sortant;;
Z17CT8;690.0;688.0;9289.0;-46.0;-45.0;-42.0;;;;;;Gradignan Cours du Général De Gaulle;Sens Entrant;;
Z18CT3;170.0;478.0;4731.0;0.0;0.0;0.0;;;;;;0;0;;
Z18CT5;392.0;486.0;5416.0;0.0;0.0;0.0;;;;;;0;0;;
Z18CT13;264.0;456.0;4546.0;4.0;-5.0;-3.0;;;;;;Gradignan Lahouneau avant de Gaulle;Nord > Sud;;
Z19CT2;450.0;440.0;6351.0;-3.0;-1.0;-2.0;;;;;;Villenave d'Ornon 246 Rte de Toulouse;Sens Entrant;;
Z19CT3;471.0;473.0;6858.0;15.0;24.0;13.0;;;;;;Villenave d'Ornon Toulouse Chatry/Labro;Sens Sortant;;
Z19CT12;251.0;62.0;1028.0;-7.000000000000001;4.0;-4.0;;;;;;Villenave d'Ornon Leclerc avant Gaston;Sens Entrant;;
Z19CT14;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Villenave d'Ornon bretelle sortie int.;bretelle sortie rocade intérieure;;
Z19CT16;613.0;646.0;9340.0;-1.0;2.0;1.0;;;;;;Begles 168 rte de Toulouse après Sévène;Sens Entrant;;
Z20CT1;870.0;1044.0;12477.0;8.0;5.0;6.0;;;;;;Bordeaux Av. de Gaulle après Bocage;Sens Sortant;;
Z20CT4;689.0;690.0;7765.0;2.0;4.0;2.0;;;;;;Bordeaux Avenue Tassigny  avant Bleuets;Sens Entrant;;
Z20CT6;631.0;543.0;7542.0;2.0;3.0;2.0;;;;;;Bordeaux Av. Leclerc après St Amand;Sens Entrant;;
Z05AE;153.0;106.0;1608.0;15.0;9.0;1.0;88.0;5.0;42.8485;-0.04;;Bègles Quai Wilson;Sens Entrant;;
Z20CT7;382.0;496.0;5011.0;11.0;6.0;9.0;;;;;;Bordeaux Av. Barthou après La Cape;Sens Sortant;;
Z07AE;551.0;890.0;10057.0;4.0;3.0;2.0;394.0;24.0;31.475;-0.1;;Mérignac face 130 bis avenue de l'Yser;sens Entrant;;
Z21CT3;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z07BE;410.0;428.0;4995.0;11.0;22.0;12.0;;;;0.0;;Mérignac 20 avenue du Chut;Sens Entrant;;
Z21CT7;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Le Bouscat Rue Paul Bert;Sens Sortant;;
Z08AS;536.0;545.0;7759.0;-8.0;-19.0;-5.0;162.0;28.000000000000004;18.68;-0.21;;Cenon 10 av. J. Jaurès;Sens Sortant;;
Z22CT7;345.0;425.0;5416.0;-7.000000000000001;1.0;-2.0;;;;;;Lormont Av. de Paris vers 4 Pavillons;Nord > Sud;;
Z10AE;425.0;483.0;5326.0;-3.0;-7.000000000000001;-4.0;84.0;9.0;42.65;0.0;;Talence rue Vieille Tour Médoquine;Sens Entrant;;
Z23CT2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z16BS;502.0;468.0;6352.0;-7.000000000000001;1.0;8.0;420.0;9.0;48.6;0.02;;Pessac 9 Avenue de Madran;Sens Sortant;;
Z23CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Eysines Rte de Pauillac avant Médoc;Sens Entrant;;
Z16DS;943.0;856.0;10417.0;-4.0;3.0;-2.0;374.0;-4.0;34.5;-0.07;;Pessac 98 avenue de Saige;Sens Sortant;;
Z23CT7;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bruges Rte du Médoc  avant Hippodrome;Sens Entrant;;
Z17AS;432.0;395.0;5685.0;-2.0;-6.0;0.0;183.0;4.0;17.2;-0.02;;Talence Libération Roul Peixotto;Sens Sortant;;
Z24CT3;577.0;682.0;7014.0;1.0;4.0;1.0;;;;;;Le Haillan Av. Pasteur après Los Heros;Sens Sortant;;
Z17BE;1032.0;1062.0;15101.0;1.0;-8.0;4.0;663.0;8.0;26.9487;0.04;;Talence Liberation Peyberland Rabelais;Sens Entrant;;
Z24CT9;1103.0;796.0;14337.0;-3.0;-8.0;1.0;;;;;;Mérignac Magudas après Cigale;Sens Sortant;;
Z17DS;405.0;598.0;4461.0;8.0;0.0;4.0;159.0;13.0;46.2;0.0;;Talence av de Thouars (face au chateau);Sens Sortant;;
Z24CT11;587.0;946.0;13203.0;-1.0;-5.0;1.0;;;;;;Mérignac Magudas après rocade;Sens Entrant;;
Z19BS;680.0;675.0;9780.0;12.0;19.0;17.0;881.0;14.000000000000002;15.8;0.23;;Villenave d'Ornon 509 Rte Toulouse;Sens Sortant;;
Z24CT14;273.0;260.0;5124.0;-28.000000000000004;-22.0;-15.0;;;;;;Le Haillan Mermoz avant Magudas;Nord > Sud;;
Z19CS;712.0;720.0;9087.0;-4.0;3.0;-3.0;655.0;-1.0;27.8;-0.03;;Villenave d'Ornon rue Pierre Proud'hon;Sens Sortant;;
Z25CT1;440.0;322.0;4789.0;11.0;0.0;2.0;;;;;;Bordeaux Cours Bricaud après Ratabou;Sens Entrant;;
Z19DS;510.0;561.0;5920.0;-6.0;3.0;1.0;168.0;4.0;32.52;-0.06;;Talence 177 chemin de Leysotte;Sens Sortant;;
Z25CT8;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z20AE;673.0;685.0;8937.0;0.0;-2.0;0.0;216.0;-2.0;30.35;0.0;;Bordeaux 248 avenue Tassigny;Sens Entrant;;
Z25CT14;781.0;867.0;9567.0;-11.0;-7.000000000000001;-3.0;;;;;;Bordeaux Allée Boutaut après Claudeville;Sens Entrant;;
Z21BE;623.0;566.0;6689.0;-4.0;2.0;-1.0;176.0;-6.0;30.125;0.03;;Le Bouscat 168 avenue d'Eysines;Sens Entrant;;
Z25CT15;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Aliénor bretelle rocade;Sens Sortant;;
Z21DE;377.0;414.0;4338.0;-9.0;-1.0;6.0;186.0;5.0;33.8718;-0.04;;Le Bouscat av. Victor Hugo;Sens Entrant;;
Z25CT16;54.0;94.0;949.0;-11.0;3.0;0.0;;;;;;Bordeaux Cours de Quebec après Laroque;Sud > Nord;;
Z22AS;344.0;745.0;6811.0;-16.0;-4.0;-6.0;525.0;-3.0;51.65;0.02;;Lormont 34 quai Elisabeth Dupeyron;Sens Sortant;;
Z25CT17;89.0;212.0;2234.0;2.0;-1.0;-1.0;;;;;;Bordeaux Quebec avant Royer;Nord > Sud;;
Z22BE;407.0;488.0;6027.0;-3.0;2.0;2.0;294.0;8.0;27.6667;-0.07;;Lormont 36 avenue de Paris;Sens Entrant;;
Z25CT22;118.0;264.0;2280.0;6.0;3.0;0.0;;;;;;Bordeaux Brunet  apres Brandenbourg;Sud > Nord;;
Z22CS;924.0;684.0;14670.0;11.0;-15.0;-1.0;589.0;-3.0;36.05;0.36;;Lormont av. Kennedy Amitié;Sens Sortant;;
Z25CT24;83.0;140.0;1082.0;-9.0;25.0;1.0;;;;;;Bordeaux Brunet avant Brandenburg;Sens Entrant;;
Z22DS;;756.0;7603.0;;1.0;1.0;337.0;-7.000000000000001;30.3;-0.13;;Lormont av. de la Résistance;Sens Sortant;;
Z26CT1;648.0;797.0;9615.0;-6.0;-1.0;-4.0;;;;;;Bordeaux Blvd Albert 1er avant Curie;Nord > Sud;;
Z24AE;537.0;512.0;6549.0;5.0;-1.0;-2.0;258.0;-26.0;33.4;-0.12;;Eysines 245 av. de St Médard;Sens Entrant;;
Z26CT5;240.0;216.0;3083.0;14.000000000000002;7.000000000000001;3.0;;;;;;Bordeaux Pallière avant Carle Vernet;Sens Entrant;;
Z25AS;616.0;581.0;7577.0;17.0;-2.0;2.0;220.0;1.0;50.08;0.0;;Bruges all‚es de Boutaut;Sens Sortant;;
Z26CT8;167.0;228.0;2229.0;1.0;-7.000000000000001;-3.0;;;;;;Bègles Moga  après Durcy;Sens Entrant;;
Z25BE;815.0;567.0;8799.0;-2.0;-5.0;3.0;380.0;8.0;28.475;-0.02;;BrugesBld Parc des Expositions;Sens Entrant;;
Z27CT2;643.0;636.0;7196.0;0.0;-1.0;-1.0;;;;;;Pessac Pasteur après Haut-Lévêque;Sens Entrant;;
Z25BS;722.0;930.0;11024.0;20.0;1.0;7.000000000000001;;;;;;Bruges : Bld Parc des Expositions;Sens Sortant;;
Z27CT3;505.0;703.0;7430.0;-2.0;2.0;-1.0;;;;;;Pessac Pasteur avant l'Alouette;Sens Sortant;;
Z26BS;174.0;242.0;2494.0;-5.0;10.0;1.0;49.0;-45.0;;;;Begles : 98 rue Alexis Capelle;Sens Sortant;;
Z27CT7;426.0;583.0;5309.0;-5.0;7.000000000000001;-3.0;;;;;;Pessa Av du bourgailh après Socrate;Nord > Sud;;
Z27BE;425.0;594.0;6164.0;-6.0;-1.0;-1.0;278.0;3.0;44.9167;-0.04;;Pessac av. Haut-L‚vˆque;Sens Entrant;;
Z27CT15;148.0;313.0;2067.0;-6.0;-2.0;0.0;;;;;;Pessac Av. de Canéjan;Sens Entrant;;
Z29AS;275.0;517.0;3790.0;12.0;10.0;4.0;70.0;12.0;55.55;-0.01;;Artigues bld de Feydeau;Sens Sortant;;
Z29CT10;241.0;453.0;4302.0;5.0;3.0;2.0;;;;;;Floirac Dubedout avant Allende;Sens Sortant;;
Z30AE;308.0;814.0;9315.0;-17.0;-7.000000000000001;-10.0;214.0;16.0;47.9032;-0.02;;Mérignac av. Kennedy Matosinhos Lartigue;Sens Entrant;;
Z30CT7;390.0;411.0;4622.0;-1.0;1.0;-1.0;;;;;;Mérignac Rue de Belfort avant  4 Chemins;Sud > Nord;;
Z30AS;792.0;690.0;10656.0;-27.0;-22.0;-20.0;327.0;-10.0;41.0;-0.16;;Mérignac av. Kennedy Matosinhos Lartigue;Sens Sortant;;
Z30CT9;649.0;485.0;7563.0;-9.0;-15.0;-11.0;;;;;;Mérignac Av. de la Marne après M. France;Sens Sortant;;
Z30BS;759.0;614.0;8448.0;0.0;-8.0;-4.0;250.0;-5.0;39.44;0.01;;Mérignac av. de la Marne;Sens Sortant;;
Z30CT15;102.0;215.0;2039.0;-10.0;-6.0;-6.0;;;;;;Mérignac Rte  Pessac;Nord > Sud;;
Z30DNS;379.0;499.0;5916.0;-7.000000000000001;-3.0;-3.0;180.0;1.0;48.7436;-0.01;;Mérignac 66 av. Pierre Mendès France;Sens Mérignac vers Pessac;;
Z30CT17;476.0;517.0;6361.0;-3.0;-7.000000000000001;-3.0;;;;;;Mérignac Av. Mendès-France;Sud > Nord;;
Z30ESN;505.0;328.0;4092.0;20.0;3.0;2.0;101.0;3.0;39.44;-0.04;;Mérignac Av. Bon Air (caserne du Burck);Ssens Pessac vers Mérignac;;
Z31CT3;184.0;307.0;4032.0;-35.0;0.0;-3.0;;;;;;Bassens Route de Bassens;Nord > Sud;;
Z30GE;610.0;569.0;10529.0;;;;991.0;;60.5;;;;;;
Z31CT4;169.0;307.0;4431.0;-17.0;-3.0;-4.0;;;;;;Bassens Sortie autoroute Ech. 2;Bretelle Sortante Nord;;
Z30GS;651.0;1312.0;13586.0;;;;1125.0;;52.2;;;;;;
Z31CT5;322.0;457.0;6959.0;-21.0;-2.0;-3.0;;;;;;Bassens Côte de la Garonne;Sud > Nord;;
Z32AS;525.0;583.0;7566.0;;;;368.0;0.0;37.2;-0.11;;Floirac 35 avenue Gaston Cabannes;Sens Sortant;;
Z31CT7;100.0;753.0;6118.0;-17.0;0.0;-2.0;;;;;;Carbon Blanc Griffons avant Pasteur;Sud > Nord;;
Z1CT1;805.0;858.0;11653.0;-6.0;3.0;-2.0;;;;;;Bordeaux 17 Quai Louis XVIII Ferrère;Nord > Sud;;
